num,x,y,spp,dbh01,dbh04,hgt,crd,kabudachi,death
448,43.59888554,-9.391294074,bp,0.95,1.04,2.0,19.149543237310283,150.03088656702883,1
449,43.51117674,-9.412430523,bp,1.22,1.21,1.8,20.467044641876747,170.48876446327986,1
450,43.45223606,-9.649334649,bp,6.525352667,7.384789359,6.2,20.919625342009386,206.49359670002258,1
451,43.45586924,-9.830979797,bp,3.437746771,3.756056657,3.9,20.888728310254177,143.5214325986246,1
452,43.4823226,-9.56008035,bp,7.480282325,8.371550007,5.3,19.25154898198241,196.05278781732207,1
453,43.6244379,-9.663771062,bp,13.84648005,0.0,3.9,21.2239926393592,134.42146442860928,0
454,43.77933166,-9.715830625,bp,2.69,3.055774907,2.3,20.45442862454569,199.7509943140642,1
455,43.81871204,-9.706166122,bp,2.22,2.33,2.3,20.550667807807457,190.94920719721466,1
457,46.77414776,-3.459303009,bp,5.53859202,5.634084985,4.2,20.544736194957487,0.0,1
458,47.83126217,-2.566354656,bp,6.016056849,6.334366735,5.4,19.215631883853817,146.53243657393614,1
459,47.76110088,-2.754964745,bp,3.183098862,3.246760839,2.9,20.399087262863546,130.7385560590336,1
460,47.99550287,-2.519998265,bp,8.116902098,9.230986699,6.6,19.36989648391264,146.6491729576162,1
461,47.95645499,-2.692271123,bp,4.201690498,0.0,4.7,19.362485878079788,167.55024859911813,0
462,47.83845978,-2.650310151,bp,0.22,0.72,1.4,19.273853811205655,227.92800934331137,1
463,48.1868406,-2.477368158,bp,5.697746963,5.98422586,5.3,19.42391675473531,137.71487583060568,1
464,48.41546671,-2.606099432,bp,5.092958179,5.602253997,5.1,19.6047744938895,137.5501071589872,1
465,48.14,-3.221614502,bp,3.787887646,3.724225668,4.3,19.085836549114784,140.58727264107412,1
466,48.2090326,-3.340140083,bp,4.710986316,4.997465213,4.1,19.483984513208632,122.8731479048766,1
467,48.34328077,-3.196135386,bp,4.83831027,5.06112719,5.0,19.75981343822755,160.32155988729107,1
468,48.30677782,-3.131548919,bp,2.960281942,3.246760839,4.0,19.397596540122425,194.63212252257816,1
469,48.40162868,-3.057402348,bp,2.960281942,2.928450953,2.8,19.54389137289339,156.54332701148192,1
470,48.49927454,-2.983860437,bp,1.34,0.0,2.0,19.653928292806555,140.14838369042985,0
471,48.53126715,-2.638792114,bp,4.456338407,4.488169395,3.8,19.697586937489476,128.1415514685774,1
501,47.83522408,-10.27361205,bp,7.703099246,8.276057041,7.6,34.2331264450281,32.533711547803314,1
502,47.91361961,-10.3178438,bp,2.928450953,2.99211293,2.7,34.1737557955437,85.57780646342457,1
503,49.43994249,-10.03295175,bp,1.8,2.4,3.7,35.12579089289087,39.73468147016534,1
504,49.44948185,-10.09895836,bp,2.65,2.53,3.2,35.098337971960035,26.989594960867024,1
505,48.78592456,-16.38334784,bp,5.252113122,5.570423008,5.6,28.95665179427378,49.91517319044023,1
506,48.94773664,-16.31193386,bp,1.15,1.71,2.8,29.04820053248013,86.39874704009027,1
507,49.11296846,-16.59668901,bp,12.15943765,0.0,7.8,26.960816605138355,34.040994893763795,0
508,49.10283255,-16.13993808,bp,2.89,3.310422816,3.7,29.116877156321195,52.00162842415596,1
509,49.24614009,-16.42623477,bp,2.33,2.48,3.6,28.51910315442497,80.20206557027986,1
527,30.3484735,-13.36101713,bp,19.03493119,19.41690306,11.3,60.55243238677361,46.523879394345755,1
528,30.24135332,-13.00215172,bp,0.61,0.72,1.3,59.02672724299651,168.900052515491,1
529,30.10224578,-13.02604714,bp,2.34,2.57,2.8,59.00761245777937,181.9301068019817,1
530,30.07259681,-12.99725973,bp,0.28,0.7,1.4,59.206754501983674,242.3316645199599,1
531,30.27203164,-12.78945004,bp,1.3,1.48,2.7,58.68356176617795,136.49779438026118,1
532,30.20966042,-12.82583632,bp,2.49,2.67,2.6,58.55648237572754,144.3844209873751,1
533,30.13886071,-12.9397333,bp,5.602253997,5.697746963,5.2,58.67592073034123,147.1882621075506,1
534,30.00842691,-12.92174044,bp,2.28,2.57,4.0,59.79439015928432,164.55714803744314,1
535,29.84401177,-12.89300935,bp,3.19,3.087605896,4.2,60.670899671371075,136.09606345157545,1
536,29.71388965,-12.91067584,bp,2.77,2.864788976,2.4,62.47697307029598,132.9472326970534,1
537,29.70565169,-12.99078466,bp,3.08,3.405915782,4.8,62.79811327685123,125.79683129086823,1
